latitude,longitude,tick,Company,radius,TROBA,CODIGO
-80.60697303,-5.18819901,INC000001852326,TELEFONICA DEL PERU,8391029.259955665,BAG300,BAG3000102
-80.60618772,-5.190611,INC000001852285,TELEFONICA DEL PERU,8390962.978028052,BAG300,BAG3000103
-80.6060076,-5.18829882,INC000001852331,TELEFONICA DEL PERU,8390998.015592864,BAG300,BAG3000104
-80.60541133,-5.19200484,INC000001841807,TELEFONICA DEL PERU,8390914.815207183,BAG300,BAG3000105
-80.605117,-5.181425,INC000001852280,TELEFONICA DEL PERU,8391091.345353134,BAG300,BAG3000106
-80.60494006,-5.186239,INC000001852282,TELEFONICA DEL PERU,8391001.522882707,BAG300,BAG3000107
-80.60477381,-5.186934,INC000001852286,TELEFONICA DEL PERU,8390984.256905954,BAG300,BAG3000208
-80.60416599,-5.18978678,INC000001852232,TELEFONICA DEL PERU,8390915.659845801,BAG300,BAG3000209
-80.603665,-5.185689,INC000001852317,TELEFONICA DEL PERU,8390972.221363278,BAG300,BAG3000210
-80.60329887,-5.18909,INC000001850749,TELEFONICA DEL PERU,8390901.38818246,BAG300,BAG3000211
-80.60308161,-5.1927995,INC000001852289,TELEFONICA DEL PERU,8390829.68965005,BAG300,BAG3000212
-80.59971781,-5.1811745,INC000001852309,TELEFONICA DEL PERU,8390930.871983083,BAG300,BAG3000213
-80.59949429,-5.1831925,INC000001852340,TELEFONICA DEL PERU,8390888.63812396,BAG300,BAG3000314
-80.5988778,-5.18386966,INC000001852237,TELEFONICA DEL PERU,8390857.929498356,BAG300,BAG3000315
-80.59801437,-5.186944436,INC000001851986,TELEFONICA DEL PERU,8390777.602338778,BAG300,BAG3000316
-80.59626841,-5.195049,INC000001852101,TELEFONICA DEL PERU,8390582.024689367,BAG300,BAG3000317
-80.59605839,-5.184893,INC000001848087,TELEFONICA DEL PERU,8390753.867816666,BAG300,BAG3000318
-80.59581617,-5.18842,INC000001852279,TELEFONICA DEL PERU,8390684.561089445,BAG300,BAG3000319
-80.59565405,-5.188913,INC000001852337,TELEFONICA DEL PERU,8390670.955312759,BAG300,BAG3000320
-80.595241,-5.183622,INC000001852257,TELEFONICA DEL PERU,8390751.217007479,BAG300,BAG3000421
-80.594287,-5.1852345,INC000001852150,TELEFONICA DEL PERU,8390693.776220039,BAG300,BAG3000422
-80.59370472,-5.188678,INC000001852090,TELEFONICA DEL PERU,8390615.53665503,BAG300,BAG3000423
-80.59306404,-5.187704006,INC000001852230,TELEFONICA DEL PERU,8390613.068460725,BAG300,BAG3000424
-80.59074468,-5.191267,INC000001852131,TELEFONICA DEL PERU,8390479.655029153,BAG300,BAG3000425
-80.58986039,-5.18913105,INC000001851995,TELEFONICA DEL PERU,8390490.156870037,BAG300,BAG3000426
-80.58797477,-5.1889375,INC000001852149,TELEFONICA DEL PERU,8390435.963068727,BAG300,BAG3000427
-80.507943,-4.7163085,INC000001850033,TELEFONICA DEL PERU,8396376.478190707,BAG300,BAG3000428
-80.45929225,-3.567667548,INC000001836457,TELEFONICA DEL PERU,8415493.469762487,BAG300,BAG3000529
-80.455469,-3.557472,INC000001837012,TELEFONICA DEL PERU,8415571.596391957,BAG300,BAG3000530
-80.4548523,-3.56234409,INC000001849911,TELEFONICA DEL PERU,8415467.220866647,BAG300,BAG3000531
-80.4538955,-3.5635245,INC000001845231,TELEFONICA DEL PERU,8415419.78669929,BAG300,BAG3000532
-80.45288525,-3.56814253,INC000001842119,TELEFONICA DEL PERU,8415309.156849135,BAG300,BAG3000533
-80.45236268,-3.56283076,INC000001851990,TELEFONICA DEL PERU,8415390.20360887,BAG300,BAG3000534
-80.45158449,-3.5676191,INC000001834128,TELEFONICA DEL PERU,8415282.870001193,BAG300,BAG3000535
-80.45155326,-3.56762564,INC000001838103,TELEFONICA DEL PERU,8415281.89578865,BAG300,BAG3000536
-80.451418,-3.565548,INC000001847871,TELEFONICA DEL PERU,8415315.49687282,BAG300,BAG3000637
-80.450859,-3.570828,INC000001850788,TELEFONICA DEL PERU,8415205.336487908,BAG300,BAG3000638
-80.45054685,-3.57584371,INC000001851983,TELEFONICA DEL PERU,8415106.689798132,BAG300,BAG3000639
-80.44979783,-3.571653166,INC000001847982,TELEFONICA DEL PERU,8415161.397382732,BAG300,BAG3000640
-80.44862041,-3.570595971,INC000001840375,TELEFONICA DEL PERU,8415148.079481518,BAG300,BAG3000701
-80.44598592,-3.58378209,INC000001793810,TELEFONICA DEL PERU,8414838.865476225,BAG300,BAG3000702
-80.42994235,-3.557190678,INC000001849178,TELEFONICA DEL PERU,8414876.95718988,BAG300,BAG3000703
-80.429416,-3.5539245,INC000001850248,TELEFONICA DEL PERU,8414921.3277564,BAG300,BAG3000704
-80.42941093,-3.557258,INC000001842634,TELEFONICA DEL PERU,8414861.182332117,BAG300,BAG3000705
-80.4269995,-3.561315,INC000001850768,TELEFONICA DEL PERU,8414722.053533377,BAG300,BAG3000706
-80.34283665,-4.93074143,INC000001850610,TELEFONICA DEL PERU,8387620.345539121,BAG300,BAG3000707
-80.34142632,-4.93123456,INC000001851652,TELEFONICA DEL PERU,8387569.215868896,BAG300,BAG3000708
-80.34113672,-4.9339422,INC000001851833,TELEFONICA DEL PERU,8387511.6661251215,BAG300,BAG3000801
-80.2793925,-3.5012665,INC000001851104,TELEFONICA DEL PERU,8411779.305776013,BAG300,BAG3000803
-80.2782363,-3.50611603,INC000001849975,TELEFONICA DEL PERU,8411659.129266752,BAG300,BAG3000804
-80.2782231,-3.50486565,INC000001846534,TELEFONICA DEL PERU,8411681.638891403,BAG300,BAG3000805
-80.27447629,-3.49885158,INC000001845957,TELEFONICA DEL PERU,8411689.645427756,BAG300,BAG3000806
-80.27102442,-3.49926684,INC000001845953,TELEFONICA DEL PERU,8411588.088009562,BAG300,BAG3000807
-80.2631866,-3.490002,INC000001844698,TELEFONICA DEL PERU,8411544.487112043,BAG300,BAG3000808
-80.17012952,-5.10066485,INC000001850146,TELEFONICA DEL PERU,8379335.649496941,BAG300,BAG3000902
-80.1700941,-5.10543859,INC000001847841,TELEFONICA DEL PERU,8379246.948040089,BAG300,BAG3000903
-80.16597415,-5.089830456,INC000001846474,TELEFONICA DEL PERU,8379409.236291578,BAG300,BAG3000904
-80.15359278,-5.083670746,INC000001843577,TELEFONICA DEL PERU,8379149.1872962415,BAG300,BAG3000905
-8.086618,-79.046337,INC000001062565,TELEFONICA DEL PERU,459243.8707727559,BAG300,BAG3000908
-79.937644,-6.835445,INC000001844852,TELEFONICA DEL PERU,8339874.667756349,BAG300,BAG3001002
-79.91747043,-6.8849935,INC000001813203,TELEFONICA DEL PERU,8338278.401282798,BAG300,BAG3001003
-79.9174202,-6.70582149,INC000001845167,TELEFONICA DEL PERU,8341621.295929264,BAG300,BAG3001004
-79.91590521,-6.709348,INC000001851797,TELEFONICA DEL PERU,8341505.356935834,BAG300,BAG3001005
-79.91474744,-6.70171023,INC000001851960,TELEFONICA DEL PERU,8341609.767188083,BAG300,BAG3001006
-79.914377,-6.703393,INC000001850266,TELEFONICA DEL PERU,8341566.090409093,BAG300,BAG3001007
-79.90979457,-6.70150571,INC000001841021,TELEFONICA DEL PERU,8341449.950508403,BAG300,BAG3001101
-79.90907764,-6.8208515,INC000001849652,TELEFONICA DEL PERU,8339196.193950336,BAG301,BAG3010101
-79.90662786,-6.7005604,INC000001851444,TELEFONICA DEL PERU,8341363.0060653975,BAG301,BAG3010102
-79.90643099,-6.69842139,INC000001842709,TELEFONICA DEL PERU,8341396.495563957,BAG301,BAG3010103
-79.90533708,-6.69870972,INC000001621182,TELEFONICA DEL PERU,8341354.972142348,BAG301,BAG3010104
-79.90380499,-6.70542152,INC000001850344,TELEFONICA DEL PERU,8341178.846033013,BAG301,BAG3010105
-79.9036134,-6.699639454,INC000001848133,TELEFONICA DEL PERU,8341280.651046935,BAG301,BAG3010106
-79.90188851,-6.70712171,INC000001846698,TELEFONICA DEL PERU,8341083.720899942,BAG301,BAG3010107
-79.899629,-6.703487,INC000001843739,TELEFONICA DEL PERU,8341077.0600591,BAG301,BAG3010208
-79.89286551,-6.79254235,INC000001846472,TELEFONICA DEL PERU,8339186.757262327,BAG301,BAG3010209
-79.87699627,-6.767622,INC000001728493,TELEFONICA DEL PERU,8339127.075384218,BAG301,BAG3010210
-79.87520029,-6.787,INC000001757231,TELEFONICA DEL PERU,8338704.2673179675,BAG301,BAG3010211
-79.87219484,-6.78805986,INC000001849127,TELEFONICA DEL PERU,8338584.675182532,BAG301,BAG3010212
-79.8715572,-6.784941469,INC000001850255,TELEFONICA DEL PERU,8338621.997253061,BAG301,BAG3010213
-79.87115016,-6.752432,INC000001848945,TELEFONICA DEL PERU,8339218.2262272015,BAG301,BAG3010214
-79.87107859,-6.76601981,INC000001848074,TELEFONICA DEL PERU,8338960.99491156,BAG301,BAG3010315
-79.8708834,-6.77184859,INC000001843757,TELEFONICA DEL PERU,8338845.20198688,BAG301,BAG3010316
-79.8705918,-6.78509435,INC000001847337,TELEFONICA DEL PERU,8338587.103849195,BAG301,BAG3010317
-79.87052458,-6.77207254,INC000001851801,TELEFONICA DEL PERU,8338829.106818146,BAG301,BAG3010318
-79.8701569,-6.7664225,INC000001849326,TELEFONICA DEL PERU,8338922.897918017,BAG301,BAG3010319
-79.86940003,-6.87308592,INC000001790656,TELEFONICA DEL PERU,8336897.495358904,BAG301,BAG3010320
-79.869052,-6.76090799,INC000001851841,TELEFONICA DEL PERU,8338989.734679648,BAG301,BAG3010421
-79.86846805,-6.7808575,INC000001848535,TELEFONICA DEL PERU,8338596.130965646,BAG301,BAG3010422
-79.868284,-6.766003,INC000001851961,TELEFONICA DEL PERU,8338868.70284768,BAG301,BAG3010423
-79.86827759,-6.76600706,INC000001847829,TELEFONICA DEL PERU,8338868.414266732,BAG301,BAG3010424
-79.86827135,-6.76790887,INC000001846634,TELEFONICA DEL PERU,8338832.527534863,BAG301,BAG3010425
-79.86825811,-6.76819096,INC000001848264,TELEFONICA DEL PERU,8338826.796468371,BAG301,BAG3010426
-79.86818304,-6.76639935,INC000001846614,TELEFONICA DEL PERU,8338857.921259956,BAG301,BAG3010427
-79.86815881,-6.7742389,INC000001541186,TELEFONICA DEL PERU,8338710.041165217,BAG301,BAG3010528
-79.86787913,-6.76599982,INC000001848255,TELEFONICA DEL PERU,8338855.346210423,BAG301,BAG3010529
-79.86781364,-6.76760466,INC000001850477,TELEFONICA DEL PERU,8338823.066180623,BAG301,BAG3010530
-79.86753131,-6.76683837,INC000001847247,TELEFONICA DEL PERU,8338828.087180718,BAG301,BAG3010531
-79.867529,-6.766574,INC000001846925,TELEFONICA DEL PERU,8338832.970861142,BAG301,BAG3010532
-79.86747347,-6.768687,INC000001849532,TELEFONICA DEL PERU,8338791.485613792,BAG301,BAG3010533
-79.86739138,-6.76840972,INC000001847491,TELEFONICA DEL PERU,8338793.967461872,BAG301,BAG3010534
-79.86739066,-6.76775714,INC000001849899,TELEFONICA DEL PERU,8338806.187680171,BAG301,BAG3010535
-79.8672405,-6.76668884,INC000001846587,TELEFONICA DEL PERU,8338821.255797813,BAG301,BAG3010636
-79.86723,-6.766728,INC000001848282,TELEFONICA DEL PERU,8338820.173087526,BAG301,BAG3010637
-79.86720021,-6.76843018,INC000001846599,TELEFONICA DEL PERU,8338787.247932783,BAG301,BAG3010638
-79.86713649,-6.768437,INC000001846271,TELEFONICA DEL PERU,8338785.008200952,BAG301,BAG3010639
-79.86712678,-6.76768596,INC000001845268,TELEFONICA DEL PERU,8338798.778211407,BAG301,BAG3010640
-79.86708007,-6.76715758,INC000001848419,TELEFONICA DEL PERU,8338807.144353141,BAG301,BAG3010641
-79.86702993,-6.76643,INC000001846514,TELEFONICA DEL PERU,8338819.134622482,BAG301,BAG3010642
-79.86698807,-6.76672505,INC000001846907,TELEFONICA DEL PERU,8338812.211320386,BAG301,BAG3010743
-79.866952,-6.768725,INC000001849514,TELEFONICA DEL PERU,8338773.490117033,BAG301,BAG3010744
-79.86694903,-6.76833486,INC000001846738,TELEFONICA DEL PERU,8338780.712018732,BAG301,BAG3010745
-79.86690193,-6.767958,INC000001848501,TELEFONICA DEL PERU,8338786.222277396,BAG301,BAG3010746
-79.8667229,-6.76705714,INC000001849450,TELEFONICA DEL PERU,8338797.192788576,BAG301,BAG3010747
-79.86620033,-6.76736543,INC000001848971,TELEFONICA DEL PERU,8338774.090592849,BAG301,BAG3010748
-79.8658452,-6.76728,INC000001847602,TELEFONICA DEL PERU,8338763.9251373345,BAG301,BAG3010849
-79.8658452,-6.76728,INC000001849593,TELEFONICA DEL PERU,8338763.9251373345,BAG301,BAG3010850
-79.865845,-6.76728,INC000001849620,TELEFONICA DEL PERU,8338763.918509616,BAG301,BAG3010901
-79.86566005,-6.7684354,INC000001848067,TELEFONICA DEL PERU,8338736.107516049,BAG301,BAG3010902
-79.86560933,-6.76859705,INC000001849150,TELEFONICA DEL PERU,8338731.393125078,BAG301,BAG3010906
-79.865609,-6.767906,INC000001847174,TELEFONICA DEL PERU,8338744.350341276,BAG301,BAG3011201
-79.86550602,-6.7671705,INC000001848200,TELEFONICA DEL PERU,8338754.740113593,BAG302,BAG3020101
-79.86546175,-6.76849179,INC000001849729,TELEFONICA DEL PERU,8338728.477514005,BAG302,BAG3020102
-79.865309,-6.767896,INC000001848477,TELEFONICA DEL PERU,8338734.596136543,BAG302,BAG3020103
-79.86512329,-6.77767739,INC000001848675,TELEFONICA DEL PERU,8338544.881226355,BAG302,BAG3020104
-79.86507427,-6.7825835,INC000001731025,TELEFONICA DEL PERU,8338451.189484622,BAG302,BAG3020105
-79.86505102,-6.77328852,INC000001848811,TELEFONICA DEL PERU,8338624.847207362,BAG302,BAG3020106
-79.86492624,-6.77044854,INC000001847559,TELEFONICA DEL PERU,8338674.008080292,BAG302,BAG3020207
-79.86479433,-6.77337219,INC000001544226,TELEFONICA DEL PERU,8338614.767888227,BAG302,BAG3020208
-79.86226403,-6.78342774,INC000001846840,TELEFONICA DEL PERU,8338342.138270443,BAG302,BAG3020209
-79.8602035,-6.78084467,INC000001851424,TELEFONICA DEL PERU,8338322.29385101,BAG302,BAG3020210
-79.85998073,-6.78674405,INC000001850214,TELEFONICA DEL PERU,8338204.147214774,BAG302,BAG3020211
-79.85956874,-6.779861,INC000001763978,TELEFONICA DEL PERU,8338319.713890812,BAG302,BAG3020312
-79.85692706,-6.7720743,INC000001851040,TELEFONICA DEL PERU,8338378.364046957,BAG302,BAG3020313
-79.856916,-6.78746,INC000001845054,TELEFONICA DEL PERU,8338089.040942294,BAG302,BAG3020314
-79.85518995,-6.75479483,INC000001840663,TELEFONICA DEL PERU,8338645.3987644585,BAG302,BAG3020315
-79.85291278,-6.783025,INC000001470996,TELEFONICA DEL PERU,8338039.574633963,BAG302,BAG3020316
-79.85254154,-6.76360172,INC000001848212,TELEFONICA DEL PERU,8338392.220161408,BAG302,BAG3020417
-79.85223429,-6.781589,INC000001851130,TELEFONICA DEL PERU,8338044.056384975,BAG302,BAG3020418
-79.85221845,-6.78819,INC000001840328,TELEFONICA DEL PERU,8337919.5045734905,BAG302,BAG3020419
-79.85190185,-6.7630885,INC000001848908,TELEFONICA DEL PERU,8338380.674698627,BAG302,BAG3020420
-79.8508142,-6.7878495,INC000001850740,TELEFONICA DEL PERU,8337879.323386133,BAG302,BAG3020421
-79.849021,-6.766557,INC000001850460,TELEFONICA DEL PERU,8338220.053847686,BAG302,BAG3020522
-79.84842011,-6.78640373,INC000001851695,TELEFONICA DEL PERU,8337827.088540313,BAG302,BAG3020523
-79.84818191,-6.75330089,INC000001847407,TELEFONICA DEL PERU,8338441.458719903,BAG302,BAG3020524
-79.8477955,-6.78644547,INC000001845603,TELEFONICA DEL PERU,8337805.588446267,BAG302,BAG3020525
-79.8475838,-6.76663511,INC000001814005,TELEFONICA DEL PERU,8338170.972833237,BAG302,BAG3020626
-79.84674385,-6.80122284,INC000000052538,TELEFONICA DEL PERU,8337492.920552741,BAG302,BAG3020627
-79.8465175,-6.78304649,INC000001852089,TELEFONICA DEL PERU,8337827.1031270465,BAG302,BAG3020901
-79.845457,-6.765083,INC000001846994,TELEFONICA DEL PERU,8338129.70142494,BAG302,BAG3021001
-79.845356,-6.749538,INC000001852310,TELEFONICA DEL PERU,8338418.673669595,BAG302,BAG3021002
-79.8452472,-6.80365447,INC000001840233,TELEFONICA DEL PERU,8337397.528543559,BAG302,BAG3021003
-79.84492062,-6.756968,INC000001678139,TELEFONICA DEL PERU,8338264.537122988,BAG302,BAG3021004
-79.8444444,-6.78704491,INC000001848702,TELEFONICA DEL PERU,8337683.1790649975,BAG302,BAG3021005
-79.84430754,-6.74502907,INC000001851594,TELEFONICA DEL PERU,8338468.776579397,BAG302,BAG3021006
-79.84430754,-6.74502907,INC000001851672,TELEFONICA DEL PERU,8338468.776579397,BAG303,BAG3030101
-79.84421779,-6.79927546,INC000001832485,TELEFONICA DEL PERU,8337445.6915220255,BAG303,BAG3030102
-79.84404337,-6.77993224,INC000001850672,TELEFONICA DEL PERU,8337803.628429772,BAG303,BAG3030103
-79.84402534,-6.74563425,INC000001851012,TELEFONICA DEL PERU,8338448.057101881,BAG303,BAG3030104
-79.84389548,-6.74554505,INC000001851654,TELEFONICA DEL PERU,8338445.438052313,BAG303,BAG3030105
-79.8437847,-6.74625549,INC000001852048,TELEFONICA DEL PERU,8338428.410166405,BAG303,BAG3030106
-79.84374172,-6.75848374,INC000001849748,TELEFONICA DEL PERU,8338196.9975748435,BAG303,BAG3030207
-79.84360355,-6.74371973,INC000001851448,TELEFONICA DEL PERU,8338470.111584502,BAG303,BAG3030208
-79.84314869,-6.78334714,INC000001804815,TELEFONICA DEL PERU,8337709.7471993,BAG303,BAG3030209
-79.8430806,-6.74506293,INC000001851603,TELEFONICA DEL PERU,8338427.54457185,BAG303,BAG3030210
-79.84282376,-6.78242855,INC000001848619,TELEFONICA DEL PERU,8337716.249055682,BAG303,BAG3030211
-79.84265,-6.74402,INC000001851316,TELEFONICA DEL PERU,8338432.916193011,BAG303,BAG3030212
-79.84255785,-6.76842682,INC000001849883,TELEFONICA DEL PERU,8337970.776884693,BAG303,BAG3030313
-79.8425198,-6.80248244,INC000001849239,TELEFONICA DEL PERU,8337329.031431469,BAG303,BAG3030314
-79.84225,-6.744295,INC000001850930,TELEFONICA DEL PERU,8338414.509376393,BAG303,BAG3030315
-79.84212124,-6.74465411,INC000001851143,TELEFONICA DEL PERU,8338403.493879126,BAG303,BAG3030316
-79.84212124,-6.74465411,INC000001851715,TELEFONICA DEL PERU,8338403.493879126,BAG303,BAG3030317
-79.84212005,-6.780248695,INC000001833510,TELEFONICA DEL PERU,8337733.916412044,BAG303,BAG3030318
-79.8420312,-6.74462518,INC000001852105,TELEFONICA DEL PERU,8338401.05914191,BAG303,BAG3030419
-79.8417985,-6.745509,INC000001851902,TELEFONICA DEL PERU,8338376.73345509,BAG303,BAG3030420
-79.84175602,-6.77096674,INC000001852143,TELEFONICA DEL PERU,8337896.436880171,BAG303,BAG3030421
-79.84156295,-6.75700107,INC000001847796,TELEFONICA DEL PERU,8338152.747849155,BAG303,BAG3030422
-79.841427,-6.744877,INC000001851314,TELEFONICA DEL PERU,8338376.331795667,BAG303,BAG3030423
-79.84131518,-6.74368815,INC000001851694,TELEFONICA DEL PERU,8338394.998603533,BAG303,BAG3030424
-79.84129296,-6.75903226,INC000001797175,TELEFONICA DEL PERU,8338105.598177402,BAG303,BAG3030525
-79.8412632,-6.74491809,INC000001851028,TELEFONICA DEL PERU,8338370.1394212255,BAG303,BAG3030526
-79.841145,-6.743931,INC000001851748,TELEFONICA DEL PERU,8338384.7996421205,BAG303,BAG3030527
-79.84111452,-6.74560584,INC000001634761,TELEFONICA DEL PERU,8338352.2811961975,BAG303,BAG3030528
-79.8410251,-6.745154,INC000001851734,TELEFONICA DEL PERU,8338357.823488799,BAG303,BAG3030529
-79.8407774,-6.74711749,INC000001846752,TELEFONICA DEL PERU,8338312.686626856,BAG303,BAG3030630
-79.84067253,-6.75942205,INC000001774439,TELEFONICA DEL PERU,8338077.721848212,BAG303,BAG3030631
-79.84063993,-6.76656676,INC000001725198,TELEFONICA DEL PERU,8337942.23035673,BAG303,BAG3030632
-79.84038519,-6.79495038,INC000001851113,TELEFONICA DEL PERU,8337399.854489858,BAG304,BAG3040101
-79.84035598,-6.7446125,INC000001851155,TELEFONICA DEL PERU,8338345.873920201,BAG304,BAG3040102
-79.84035598,-6.7446125,INC000001851175,TELEFONICA DEL PERU,8338345.873920201,BAG304,BAG3040103
-79.84035598,-6.7446125,INC000001851311,TELEFONICA DEL PERU,8338345.873920201,BAG304,BAG3040104
-79.84035598,-6.7446125,INC000001851462,TELEFONICA DEL PERU,8338345.873920201,BAG304,BAG3040105
-79.8400767,-6.7446076,INC000001852073,TELEFONICA DEL PERU,8338336.726420435,BAG304,BAG3040106
-79.84007378,-6.74439654,INC000001851483,TELEFONICA DEL PERU,8338340.601065761,BAG304,BAG3040207
-79.83996951,-6.74464619,INC000001851035,TELEFONICA DEL PERU,8338332.454052126,BAG304,BAG3040208
-79.83986285,-6.74885252,INC000001850046,TELEFONICA DEL PERU,8338249.779418344,BAG304,BAG3040209
-79.83968799,-6.744683,INC000001850894,TELEFONICA DEL PERU,8338322.447649423,BAG304,BAG3040210
-79.83968798,-6.744683,INC000001850955,TELEFONICA DEL PERU,8338322.447318582,BAG304,BAG3040211
-79.83951425,-6.80336123,INC000001848952,TELEFONICA DEL PERU,8337212.740670811,BAG304,BAG3040312
-79.83902056,-6.7613551,INC000001827732,TELEFONICA DEL PERU,8337986.650488908,BAG304,BAG3040313
-79.83891451,-6.773669474,INC000001852074,TELEFONICA DEL PERU,8337751.436935843,BAG304,BAG3040314
-79.83876782,-6.76798298,INC000001850755,TELEFONICA DEL PERU,8337853.570183115,BAG304,BAG3040315
-79.83843897,-6.743453,INC000001851659,TELEFONICA DEL PERU,8338304.272774445,BAG304,BAG3040416
-79.8377774,-6.77485019,INC000001785387,TELEFONICA DEL PERU,8337691.538919021,BAG304,BAG3040417
-79.83769549,-6.78296211,INC000001851798,TELEFONICA DEL PERU,8337536.185284098,BAG304,BAG3040418
-79.83766543,-6.77583749,INC000001742645,TELEFONICA DEL PERU,8337669.250248433,BAG304,BAG3040419
-79.83760288,-6.76258742,INC000001792939,TELEFONICA DEL PERU,8337916.514694935,BAG304,BAG3040420
-79.83744142,-6.750292404,INC000001850193,TELEFONICA DEL PERU,8338142.552826063,BAG304,BAG3040521
-79.83711542,-6.7805422,INC000001850246,TELEFONICA DEL PERU,8337562.49022878,BAG304,BAG3040522
-79.83667792,-6.78503899,INC000001809938,TELEFONICA DEL PERU,8337463.366195667,BAG304,BAG3040523
-79.83619887,-6.76639941,INC000001850819,TELEFONICA DEL PERU,8337798.274690176,BAG304,BAG3040524
-79.83577135,-6.77524222,INC000001847641,TELEFONICA DEL PERU,8337617.683155729,BAG304,BAG3040525
-79.83575247,-6.76369642,INC000001848982,TELEFONICA DEL PERU,8337834.363657941,BAG304,BAG3040626
-79.8357172,-6.76851834,INC000001850958,TELEFONICA DEL PERU,8337742.43917621,BAG304,BAG3040627
